Time,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023),Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) North Cyclist,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) South Cyclist,Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist West,Clontarf - James Larkin Rd Cyclist East,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist West,Clontarf - Pebble Beach Carpark Cyclist East,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist West,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks),Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist West,Griffith Avenue (Clare Rd Side),Griffith Avenue (Clare Rd Side) Cyclist South,Griffith Avenue (Clare Rd Side) Cyclist North,Griffith Avenue (Lane Side),Griffith Avenue (Lane Side) Cyclist South,Griffith Avenue (Lane Side) Cyclist North,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B (Counter Removed for Roadworks) Cyclist,North Strand Rd S/B (Counter Removed for Roadworks) Cyclist,Richmond Street Inbound,Richmond Street Inbound Cyclist South,Richmond Street Inbound Cyclist North,Richmond Street Outbound,Richmond Street Outbound Cyclist North,Richmond Street Outbound Cyclist South
24/04/2024 05:00,,,,6,5,1,8,6,2,,,,0,0,0,3,3,0,5,5,0,31,2,29,0,,14,0,14,2,0,2
24/04/2024 06:00,,,,50,39,11,49,38,11,,,,0,0,0,9,9,0,6,6,0,139,42,97,0,,27,0,27,13,0,13
24/04/2024 07:00,,,,82,76,6,123,99,24,,,,0,0,0,24,24,0,21,21,0,354,73,281,0,,105,0,105,31,1,30
24/04/2024 08:00,,,,107,87,20,157,126,31,,,,0,0,0,49,49,0,107,107,0,668,90,578,0,,276,1,275,70,1,69
24/04/2024 09:00,,,,56,37,19,80,52,28,,,,0,0,0,15,15,0,20,20,0,276,40,236,0,,167,0,167,41,0,41
24/04/2024 10:00,,,,52,25,27,45,21,24,,,,0,0,0,11,11,0,12,12,0,93,17,76,0,,83,1,82,28,0,28
24/04/2024 11:00,,,,36,17,19,49,24,25,,,,0,0,0,11,11,0,12,12,0,82,24,58,0,,65,0,65,47,0,47
24/04/2024 12:00,,,,40,21,19,67,38,29,,,,0,0,0,7,7,0,13,13,0,89,33,56,0,,84,0,84,79,0,79
24/04/2024 13:00,,,,33,23,10,57,31,26,,,,0,0,0,36,36,0,13,13,0,106,53,53,0,,108,1,107,77,1,76
24/04/2024 14:00,,,,33,19,14,42,20,22,,,,0,0,0,17,17,0,14,14,0,116,67,49,0,,86,0,86,83,0,83
24/04/2024 15:00,,,,46,17,29,59,16,43,,,,0,0,0,39,39,0,24,24,0,147,77,70,0,,65,0,65,72,0,72
24/04/2024 16:00,,,,75,23,52,93,27,66,,,,0,0,0,38,38,0,27,27,0,245,170,75,0,,77,1,76,119,0,119
24/04/2024 17:00,,,,95,21,74,151,30,121,,,,0,0,0,47,47,0,32,32,0,487,363,124,0,,107,0,107,204,2,202
24/04/2024 18:00,,,,126,32,94,160,36,124,,,,0,0,0,43,43,0,13,13,0,352,246,106,0,,115,2,113,146,4,142
24/04/2024 19:00,,,,72,32,40,100,40,60,,,,0,0,0,24,24,0,14,14,0,197,124,73,0,,110,2,108,95,0,95
24/04/2024 20:00,,,,51,21,30,70,30,40,,,,0,0,0,15,15,0,13,13,0,152,88,64,0,,83,1,82,101,0,101
24/04/2024 21:00,,,,14,7,7,26,7,19,,,,0,0,0,9,9,0,1,1,0,81,54,27,0,,66,0,66,102,1,101
24/04/2024 22:00,,,,5,0,5,24,6,18,,,,0,0,0,3,3,0,4,4,0,87,60,27,0,,43,0,43,59,1,58
24/04/2024 23:00,,,,4,1,3,10,1,9,,,,0,0,0,6,6,0,2,2,0,38,28,10,0,,19,1,18,39,0,39
25/04/2024 00:00,,,,4,3,1,1,1,0,,,,0,0,0,2,2,0,1,1,0,19,13,6,0,,9,0,9,29,0,29
25/04/2024 01:00,,,,2,2,0,2,0,2,,,,0,0,0,1,1,0,0,0,0,6,4,2,0,,0,0,0,3,1,2
25/04/2024 02:00,,,,0,0,0,4,2,2,,,,0,0,0,0,0,0,0,0,0,5,4,1,0,,1,0,1,5,0,5
25/04/2024 03:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,3,2,1,0,,0,0,0,4,0,4
25/04/2024 04:00,,,,0,0,0,3,1,2,,,,0,0,0,0,0,0,1,1,0,7,1,6,0,,1,0,1,2,0,2
25/04/2024 05:00,,,,8,6,2,10,7,3,,,,0,0,0,3,3,0,3,3,0,30,5,25,0,,6,0,6,3,0,3
25/04/2024 06:00,,,,32,22,10,38,29,9,,,,0,0,0,11,11,0,4,4,0,131,24,107,0,,30,0,30,14,0,14
25/04/2024 07:00,,,,64,51,13,93,76,17,,,,0,0,0,12,12,0,18,18,0,326,59,267,0,,83,1,82,33,2,31
25/04/2024 08:00,,,,88,74,14,139,118,21,,,,0,0,0,51,51,0,85,85,0,684,78,606,0,,243,0,243,62,1,61
25/04/2024 09:00,,,,54,35,19,76,48,28,,,,0,0,0,14,14,0,16,16,0,264,41,223,0,,158,0,158,40,0,40
25/04/2024 10:00,,,,56,29,27,69,34,35,,,,0,0,0,9,9,0,14,14,0,98,38,60,0,,68,0,68,30,1,29
25/04/2024 11:00,,,,44,26,18,60,32,28,,,,0,0,0,9,9,0,6,6,0,88,35,53,0,,65,0,65,29,0,29
25/04/2024 12:00,,,,43,21,22,63,30,33,,,,0,0,0,11,11,0,11,11,0,106,45,61,0,,66,0,66,61,1,60
25/04/2024 13:00,,,,41,22,19,55,27,28,,,,0,0,0,21,21,0,16,16,0,113,47,66,0,,108,1,107,67,0,67
25/04/2024 14:00,,,,30,12,18,36,14,22,,,,0,0,0,12,12,0,11,11,0,103,45,58,0,,71,0,71,84,0,84
25/04/2024 15:00,,,,38,16,22,45,16,29,,,,0,0,0,44,44,0,22,22,0,122,66,56,0,,62,0,62,51,0,51
25/04/2024 16:00,,,,36,12,24,68,24,44,,,,0,0,0,39,39,0,23,23,0,239,159,80,0,,89,0,89,86,0,86
25/04/2024 17:00,,,,82,17,65,130,26,104,,,,0,0,0,33,33,0,27,27,0,441,336,105,0,,109,2,107,209,3,206
25/04/2024 18:00,,,,95,23,72,112,17,95,,,,0,0,0,32,32,0,19,19,0,305,213,92,0,,115,1,114,166,0,166
25/04/2024 19:00,,,,47,20,27,65,27,38,,,,0,0,0,20,20,0,12,12,0,196,121,75,0,,95,0,95,80,1,79
25/04/2024 20:00,,,,42,19,23,62,12,50,,,,0,0,0,12,12,0,10,10,0,157,103,54,0,,87,0,87,66,0,66
25/04/2024 21:00,,,,23,9,14,33,3,30,,,,0,0,0,9,9,0,4,4,0,79,48,31,0,,52,1,51,65,0,65
25/04/2024 22:00,,,,5,0,5,15,2,13,,,,0,0,0,3,3,0,3,3,0,72,51,21,0,,38,0,38,58,1,57
25/04/2024 23:00,,,,3,1,2,12,2,10,,,,0,0,0,3,3,0,1,1,0,44,30,14,0,,24,1,23,38,0,38
26/04/2024 00:00,,,,0,0,0,2,0,2,,,,0,0,0,1,1,0,1,1,0,21,14,7,0,,7,0,7,20,0,20
26/04/2024 01:00,,,,0,0,0,0,0,0,,,,0,0,0,1,1,0,1,1,0,10,9,1,0,,0,0,0,3,0,3
26/04/2024 02:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,2,2,0,0,,2,0,2,7,0,7
26/04/2024 03:00,,,,0,0,0,1,0,1,,,,0,0,0,1,1,0,0,0,0,4,2,2,0,,0,0,0,4,0,4
26/04/2024 04:00,,,,1,1,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,7,4,3,0,,2,0,2,6,0,6
26/04/2024 05:00,,,,13,10,3,15,6,9,,,,0,0,0,1,1,0,5,5,0,33,6,27,0,,10,0,10,3,0,3
26/04/2024 06:00,,,,30,22,8,46,20,26,,,,0,0,0,9,9,0,7,7,0,123,26,97,0,,27,0,27,5,0,5
26/04/2024 07:00,,,,48,34,14,95,31,64,,,,0,0,0,18,18,0,17,17,0,224,49,175,0,,65,0,65,27,0,27
26/04/2024 08:00,,,,60,44,16,96,45,51,,,,0,0,0,50,50,0,80,80,0,393,65,328,0,,153,1,152,49,1,48
26/04/2024 09:00,,,,47,30,17,64,40,24,,,,0,0,0,19,19,0,15,15,0,200,40,160,0,,127,0,127,28,0,28
26/04/2024 10:00,,,,30,14,16,54,29,25,,,,0,0,0,12,12,0,6,6,0,92,25,67,0,,61,1,60,31,0,31
26/04/2024 11:00,,,,47,21,26,55,22,33,,,,0,0,0,9,9,0,9,9,0,73,25,48,0,,75,0,75,40,1,39
26/04/2024 12:00,,,,53,25,28,80,32,48,,,,0,0,0,17,17,0,14,14,0,127,58,69,0,,84,0,84,75,1,74
26/04/2024 13:00,,,,49,23,26,85,44,41,,,,0,0,0,39,39,0,14,14,0,124,64,60,0,,107,0,107,92,1,91
26/04/2024 14:00,,,,61,27,34,74,35,39,,,,0,0,0,25,25,0,17,17,0,144,72,72,0,,93,1,92,58,0,58
26/04/2024 15:00,,,,48,20,28,68,28,40,,,,0,0,0,26,26,0,25,25,0,159,90,69,0,,76,0,76,84,0,84
26/04/2024 16:00,,,,62,27,35,101,52,49,,,,0,0,0,36,36,0,24,24,0,209,124,85,0,,85,0,85,115,0,115
26/04/2024 17:00,,,,91,29,62,118,47,71,,,,0,0,0,29,29,0,18,18,0,289,184,105,0,,121,1,120,153,0,153
26/04/2024 18:00,,,,94,41,53,146,56,90,,,,0,0,0,28,28,0,18,18,0,224,151,73,0,,111,0,111,127,0,127
26/04/2024 19:00,,,,56,22,34,112,46,66,,,,0,0,0,16,16,0,14,14,0,139,75,64,0,,101,1,100,92,0,92
26/04/2024 20:00,,,,42,24,18,57,34,23,,,,0,0,0,13,13,0,18,18,0,103,60,43,0,,96,1,95,101,3,98
26/04/2024 21:00,,,,13,6,7,28,11,17,,,,0,0,0,7,7,0,6,6,0,83,47,36,0,,100,1,99,71,0,71
26/04/2024 22:00,,,,4,2,2,7,1,6,,,,0,0,0,7,7,0,4,4,0,79,47,32,0,,41,0,41,57,0,57
26/04/2024 23:00,,,,4,3,1,11,7,4,,,,0,0,0,0,0,0,4,4,0,54,30,24,0,,36,1,35,44,0,44
27/04/2024 00:00,,,,3,2,1,3,1,2,,,,0,0,0,2,2,0,2,2,0,26,14,12,0,,18,0,18,30,0,30
27/04/2024 01:00,,,,1,0,1,0,0,0,,,,0,0,0,0,0,0,1,1,0,17,12,5,0,,0,0,0,7,0,7
27/04/2024 02:00,,,,2,1,1,1,1,0,,,,0,0,0,0,0,0,0,0,0,12,11,1,0,,10,0,10,19,0,19
27/04/2024 03:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,5,2,3,0,,4,1,3,15,0,15
27/04/2024 04:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,6,5,1,0,,4,0,4,7,1,6
27/04/2024 05:00,,,,3,1,2,5,3,2,,,,0,0,0,2,2,0,3,3,0,14,3,11,0,,4,0,4,1,0,1
27/04/2024 06:00,,,,13,8,5,20,9,11,,,,0,0,0,1,1,0,2,2,0,21,7,14,0,,9,0,9,5,0,5
27/04/2024 07:00,,,,32,13,19,43,18,25,,,,0,0,0,3,3,0,0,0,0,60,19,41,0,,28,0,28,8,0,8
27/04/2024 08:00,,,,64,31,33,84,28,56,,,,0,0,0,8,8,0,9,9,0,59,18,41,0,,35,0,35,13,0,13
27/04/2024 09:00,,,,101,50,51,122,54,68,,,,0,0,0,15,15,0,13,13,0,76,23,53,0,,62,1,61,14,0,14
27/04/2024 10:00,,,,95,41,54,109,49,60,,,,0,0,0,10,10,0,9,9,0,93,33,60,0,,58,0,58,32,0,32
27/04/2024 11:00,,,,83,38,45,137,61,76,,,,0,0,0,19,19,0,9,9,0,103,43,60,0,,67,0,67,48,0,48
27/04/2024 12:00,,,,81,38,43,131,64,67,,,,0,0,0,11,11,0,12,12,0,96,36,60,0,,79,1,78,50,0,50
27/04/2024 13:00,,,,75,41,34,102,43,59,,,,0,0,0,24,24,0,16,16,0,97,37,60,0,,86,0,86,63,0,63
27/04/2024 14:00,,,,77,30,47,133,52,81,,,,0,0,0,13,13,0,18,18,0,114,42,72,0,,72,0,72,54,0,54
27/04/2024 15:00,,,,108,55,53,157,68,89,,,,0,0,0,19,19,0,16,16,0,88,32,56,0,,88,0,88,61,1,60
27/04/2024 16:00,,,,73,34,39,124,64,60,,,,0,0,0,25,25,0,10,10,0,99,48,51,0,,77,0,77,68,0,68
27/04/2024 17:00,,,,71,35,36,116,54,62,,,,0,0,0,18,18,0,10,10,0,98,40,58,0,,71,0,71,75,0,75
27/04/2024 18:00,,,,60,33,27,116,65,51,,,,0,0,0,18,18,0,8,8,0,107,55,52,0,,96,0,96,74,0,74
27/04/2024 19:00,,,,39,26,13,67,38,29,,,,0,0,0,11,11,0,14,14,0,87,38,49,0,,90,0,90,62,0,62
27/04/2024 20:00,,,,21,13,8,48,25,23,,,,0,0,0,4,4,0,3,3,0,65,27,38,0,,93,0,93,62,1,61
27/04/2024 21:00,,,,15,10,5,20,12,8,,,,0,0,0,6,6,0,3,3,0,72,40,32,0,,76,0,76,64,2,62
27/04/2024 22:00,,,,7,5,2,13,5,8,,,,0,0,0,6,6,0,4,4,0,59,35,24,0,,45,0,45,46,0,46
27/04/2024 23:00,,,,8,3,5,9,1,8,,,,0,0,0,9,9,0,0,0,0,41,26,15,0,,44,0,44,31,0,31
28/04/2024 00:00,,,,7,3,4,16,4,12,,,,0,0,0,3,3,0,0,0,0,31,18,13,0,,27,1,26,33,0,33
28/04/2024 01:00,,,,1,1,0,2,0,2,,,,0,0,0,2,2,0,3,3,0,16,12,4,0,,2,0,2,6,0,6
28/04/2024 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,15,12,3,0,,6,0,6,12,1,11
28/04/2024 03:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,3,3,0,0,,2,0,2,11,0,11
28/04/2024 04:00,,,,0,0,0,3,1,2,,,,0,0,0,0,0,0,0,0,0,9,8,1,0,,0,0,0,9,1,8
28/04/2024 05:00,,,,2,1,1,2,1,1,,,,0,0,0,1,1,0,0,0,0,11,1,10,0,,2,0,2,3,0,3
28/04/2024 06:00,,,,11,5,6,17,5,12,,,,0,0,0,4,4,0,1,1,0,21,6,15,0,,11,0,11,1,0,1
28/04/2024 07:00,,,,44,23,21,53,20,33,,,,0,0,0,3,3,0,5,5,0,30,11,19,0,,9,0,9,11,0,11
28/04/2024 08:00,,,,93,36,57,110,40,70,,,,0,0,0,12,12,0,10,10,0,39,10,29,0,,28,0,28,10,0,10
28/04/2024 09:00,,,,131,57,74,149,70,79,,,,0,0,0,19,19,0,9,9,0,70,21,49,0,,43,1,42,17,0,17
28/04/2024 10:00,,,,187,69,118,225,87,138,,,,0,0,0,15,15,0,17,17,0,84,29,55,0,,42,0,42,33,2,31
28/04/2024 11:00,,,,230,108,122,283,137,146,,,,0,0,0,24,24,0,18,18,0,94,29,65,0,,65,0,65,41,2,39
28/04/2024 12:00,,,,178,86,92,247,119,128,,,,0,0,0,19,19,0,23,23,0,104,44,60,0,,76,0,76,43,0,43
28/04/2024 13:00,,,,161,83,78,209,97,112,,,,0,0,0,24,24,0,11,11,0,101,45,56,0,,82,0,82,71,0,71
28/04/2024 14:00,,,,98,56,42,149,75,74,,,,0,0,0,14,14,0,7,7,0,114,44,70,0,,69,0,69,65,2,63
28/04/2024 15:00,,,,86,49,37,128,71,57,,,,0,0,0,13,13,0,13,13,0,103,43,60,0,,58,0,58,51,0,51
28/04/2024 16:00,,,,61,39,22,104,63,41,,,,0,0,0,18,18,0,17,17,0,92,37,55,0,,68,1,67,64,0,64
28/04/2024 17:00,,,,35,22,13,52,25,27,,,,0,0,0,7,7,0,8,8,0,98,45,53,0,,53,0,53,64,1,63
28/04/2024 18:00,,,,38,24,14,59,32,27,,,,0,0,0,15,15,0,5,5,0,100,47,53,0,,73,0,73,72,0,72
28/04/2024 19:00,,,,17,10,7,28,15,13,,,,0,0,0,8,8,0,3,3,0,83,38,45,0,,77,1,76,61,0,61
28/04/2024 20:00,,,,11,3,8,29,10,19,,,,0,0,0,8,8,0,6,6,0,53,28,25,0,,68,0,68,40,0,40
28/04/2024 21:00,,,,8,5,3,10,4,6,,,,0,0,0,4,4,0,6,6,0,46,26,20,0,,37,0,37,42,0,42
28/04/2024 22:00,,,,5,4,1,8,6,2,,,,0,0,0,2,2,0,1,1,0,42,30,12,0,,30,0,30,34,0,34
28/04/2024 23:00,,,,1,1,0,2,0,2,,,,0,0,0,2,2,0,0,0,0,21,15,6,0,,20,0,20,26,0,26
29/04/2024 00:00,,,,0,0,0,2,1,1,,,,0,0,0,1,1,0,2,2,0,10,6,4,0,,6,0,6,13,0,13
29/04/2024 01:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,1,1,0,4,3,1,0,,0,0,0,3,0,3
29/04/2024 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,,2,1,1,4,0,4
29/04/2024 03:00,,,,0,0,0,5,2,3,,,,0,0,0,1,1,0,0,0,0,3,2,1,0,,0,0,0,2,0,2
29/04/2024 04:00,,,,1,1,0,2,1,1,,,,0,0,0,0,0,0,0,0,0,7,2,5,0,,0,0,0,1,0,1
29/04/2024 05:00,,,,4,4,0,5,4,1,,,,0,0,0,6,6,0,2,2,0,28,2,26,0,,8,0,8,2,0,2
29/04/2024 06:00,,,,26,21,5,28,23,5,,,,0,0,0,7,7,0,5,5,0,133,29,104,0,,28,1,27,10,0,10
29/04/2024 07:00,,,,34,27,7,61,47,14,,,,0,0,0,12,12,0,24,24,0,270,53,217,0,,68,0,68,31,0,31
29/04/2024 08:00,,,,55,50,5,88,72,16,,,,0,0,0,51,51,0,68,68,0,476,69,407,0,,181,2,179,49,0,49
29/04/2024 09:00,,,,23,16,7,28,20,8,,,,0,0,0,10,10,0,11,11,0,191,34,157,0,,123,0,123,28,0,28
29/04/2024 10:00,,,,22,12,10,27,14,13,,,,0,0,0,13,13,0,9,9,0,66,11,55,0,,49,0,49,29,0,29
29/04/2024 11:00,,,,25,12,13,32,17,15,,,,0,0,0,7,7,0,8,8,0,79,34,45,0,,48,0,48,17,1,16
29/04/2024 12:00,,,,13,7,6,30,13,17,,,,0,0,0,8,8,0,6,6,0,104,40,64,0,,44,0,44,44,0,44
29/04/2024 13:00,,,,27,9,18,33,12,21,,,,0,0,0,15,15,0,7,7,0,98,49,49,0,,70,0,70,66,0,66
29/04/2024 14:00,,,,16,7,9,29,11,18,,,,0,0,0,12,12,0,16,16,0,88,49,39,0,,61,0,61,61,0,61
29/04/2024 15:00,,,,29,9,20,41,12,29,,,,0,0,0,29,29,0,15,15,0,134,79,55,0,,48,0,48,67,0,67
29/04/2024 16:00,,,,51,19,32,67,19,48,,,,0,0,0,42,42,0,10,10,0,201,132,69,0,,79,0,79,102,1,101
29/04/2024 17:00,,,,72,17,55,129,21,108,,,,0,0,0,31,31,0,29,29,0,345,241,104,0,,90,0,90,190,1,189
29/04/2024 18:00,,,,69,19,50,93,23,70,,,,0,0,0,24,24,0,11,11,0,249,175,74,0,,93,0,93,145,0,145
29/04/2024 19:00,,,,35,12,23,53,17,36,,,,0,0,0,16,16,0,2,2,0,154,95,59,0,,62,1,61,96,0,96
29/04/2024 20:00,,,,25,8,17,39,16,23,,,,0,0,0,17,17,0,0,0,0,90,58,32,0,,63,0,63,82,1,81
29/04/2024 21:00,,,,11,5,6,21,6,15,,,,0,0,0,11,11,0,1,1,0,63,38,25,0,,43,1,42,54,0,54
29/04/2024 22:00,,,,16,8,8,15,3,12,,,,0,0,0,4,4,0,1,1,0,35,22,13,0,,29,0,29,39,0,39
29/04/2024 23:00,,,,5,2,3,8,2,6,,,,0,0,0,1,1,0,0,0,0,25,18,7,0,,12,0,12,26,0,26
30/04/2024 00:00,,,,2,1,1,3,1,2,,,,0,0,0,0,0,0,0,0,0,10,6,4,0,,10,0,10,12,0,12
30/04/2024 01:00,,,,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,4,4,0,0,,0,0,0,4,0,4
30/04/2024 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,3,2,1,0,,1,0,1,3,0,3
30/04/2024 03:00,,,,1,1,0,2,1,1,,,,0,0,0,0,0,0,0,0,0,3,2,1,0,,1,0,1,4,0,4
30/04/2024 04:00,,,,1,0,1,3,1,2,,,,0,0,0,0,0,0,0,0,0,7,1,6,0,,0,0,0,1,0,1
30/04/2024 05:00,,,,7,5,2,8,5,3,,,,0,0,0,3,3,0,3,3,0,24,1,23,0,,9,0,9,1,0,1
30/04/2024 06:00,,,,27,21,6,26,17,9,,,,0,0,0,8,8,0,3,3,0,132,35,97,0,,31,0,31,9,0,9
30/04/2024 07:00,,,,47,38,9,67,55,12,,,,0,0,0,18,18,0,5,5,0,332,61,271,0,,81,1,80,34,1,33
30/04/2024 08:00,,,,70,58,12,105,85,20,,,,0,0,0,47,47,0,41,41,0,691,84,607,0,,216,0,216,51,0,51
30/04/2024 09:00,,,,28,18,10,46,34,12,,,,0,0,0,19,19,0,7,7,0,254,43,211,0,,143,0,143,38,0,38
30/04/2024 10:00,,,,15,9,6,24,15,9,,,,0,0,0,8,8,0,3,3,0,79,22,57,0,,53,1,52,24,0,24
30/04/2024 11:00,,,,18,11,7,20,12,8,,,,0,0,0,6,6,0,2,2,0,50,19,31,0,,52,0,52,32,0,32
30/04/2024 12:00,,,,11,7,4,11,7,4,,,,0,0,0,3,3,0,2,2,0,95,43,52,0,,65,0,65,59,0,59
30/04/2024 13:00,,,,12,5,7,26,7,19,,,,0,0,0,18,18,0,10,10,0,104,44,60,0,,65,0,65,54,0,54
30/04/2024 14:00,,,,19,8,11,24,9,15,,,,0,0,0,8,8,0,16,16,0,88,49,39,0,,63,0,63,59,0,59
30/04/2024 15:00,,,,22,4,18,37,10,27,,,,0,0,0,40,40,0,17,17,0,126,79,47,0,,63,0,63,64,0,64
30/04/2024 16:00,,,,41,14,27,52,17,35,,,,0,0,0,34,34,0,27,27,0,235,159,76,0,,83,0,83,124,1,123
30/04/2024 17:00,,,,62,14,48,101,15,86,,,,0,0,0,33,33,0,41,41,0,436,337,99,0,,121,0,121,245,1,244
30/04/2024 18:00,,,,77,18,59,118,30,88,,,,0,0,0,30,30,0,21,21,0,313,223,90,0,,105,1,104,183,0,183
30/04/2024 19:00,,,,62,22,40,83,28,55,,,,0,0,0,14,14,0,14,14,0,208,128,80,0,,89,1,88,115,1,114
30/04/2024 20:00,,,,35,11,24,58,22,36,,,,0,0,0,13,13,0,14,14,0,126,71,55,0,,73,0,73,92,1,91
30/04/2024 21:00,,,,23,13,10,40,17,23,,,,0,0,0,9,9,0,4,4,0,94,64,30,0,,46,1,45,54,0,54
30/04/2024 22:00,,,,7,5,2,12,6,6,,,,0,0,0,7,7,0,0,0,0,57,42,15,0,,40,0,40,54,2,52
30/04/2024 23:00,,,,3,1,2,7,1,6,,,,0,0,0,2,2,0,2,2,0,22,15,7,0,,13,1,12,18,0,18
01/05/2024 00:00,,,,3,2,1,2,1,1,,,,0,0,0,0,0,0,1,1,0,21,15,6,0,,12,0,12,16,0,16
01/05/2024 01:00,,,,1,1,0,0,0,0,,,,0,0,0,1,1,0,1,1,0,4,2,2,0,,0,0,0,3,0,3
01/05/2024 02:00,,,,1,0,1,2,0,2,,,,0,0,0,1,1,0,0,0,0,3,2,1,0,,3,0,3,5,0,5
01/05/2024 03:00,,,,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,3,2,1,0,,3,1,2,2,0,2
01/05/2024 04:00,,,,0,0,0,1,0,1,,,,0,0,0,1,1,0,1,1,0,9,2,7,0,,0,0,0,1,0,1
01/05/2024 05:00,,,,8,5,3,7,4,3,,,,0,0,0,1,1,0,4,4,0,30,4,26,0,,12,0,12,3,0,3
01/05/2024 06:00,,,,31,19,12,38,23,15,,,,0,0,0,8,8,0,4,4,0,135,26,109,0,,35,0,35,11,0,11
01/05/2024 07:00,,,,88,75,13,110,87,23,,,,0,0,0,16,16,0,26,26,0,355,70,285,0,,76,0,76,43,2,41
01/05/2024 08:00,,,,112,94,18,163,133,30,,,,0,0,0,53,53,0,85,85,0,692,88,604,0,,241,0,241,56,0,56
01/05/2024 09:00,,,,67,41,26,84,52,32,,,,0,0,0,22,22,0,24,24,0,280,37,243,0,,197,1,196,40,1,39
01/05/2024 10:00,,,,48,21,27,65,31,34,,,,0,0,0,15,15,0,8,8,0,104,25,79,0,,69,0,69,43,0,43
01/05/2024 11:00,,,,56,34,22,74,40,34,,,,0,0,0,18,18,0,9,9,0,86,27,59,0,,72,1,71,32,0,32
01/05/2024 12:00,,,,62,31,31,100,42,58,,,,0,0,0,19,19,0,15,15,0,99,38,61,0,,66,0,66,56,0,56
01/05/2024 13:00,,,,73,37,36,81,45,36,,,,0,0,0,40,40,0,21,21,0,134,66,68,0,,88,0,88,68,0,68
01/05/2024 14:00,,,,47,24,23,71,35,36,,,,0,0,0,18,18,0,20,20,0,114,69,45,0,,72,0,72,74,0,74
01/05/2024 15:00,,,,53,20,33,75,29,46,,,,0,0,0,44,44,0,20,20,0,149,101,48,0,,79,0,79,65,1,64
01/05/2024 16:00,,,,76,33,43,111,44,67,,,,0,0,0,40,40,0,34,34,0,237,163,74,0,,76,0,76,103,0,103
01/05/2024 17:00,,,,109,26,83,172,45,127,,,,0,0,0,46,46,0,38,38,0,474,344,130,0,,123,0,123,216,2,214
01/05/2024 18:00,,,,131,49,82,190,61,129,,,,0,0,0,33,33,0,24,24,0,333,239,94,0,,104,2,102,157,0,157
01/05/2024 19:00,,,,87,35,52,97,34,63,,,,0,0,0,32,32,0,24,24,0,204,124,80,0,,97,0,97,140,0,140
01/05/2024 20:00,,,,59,25,34,79,29,50,,,,0,0,0,12,12,0,11,11,0,139,82,57,0,,80,0,80,87,3,84
01/05/2024 21:00,,,,16,7,9,40,19,21,,,,0,0,0,10,10,0,8,8,0,81,54,27,0,,51,0,51,71,0,71
01/05/2024 22:00,,,,8,4,4,10,3,7,,,,0,0,0,4,4,0,6,6,0,82,55,27,0,,45,0,45,44,0,44
01/05/2024 23:00,,,,1,0,1,2,0,2,,,,0,0,0,3,3,0,3,3,0,31,24,7,0,,26,1,25,46,0,46
02/05/2024 00:00,,,,0,0,0,1,0,1,,,,0,0,0,1,1,0,1,1,0,9,8,1,0,,3,0,3,19,0,19
02/05/2024 01:00,,,,1,1,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,8,7,1,0,,0,0,0,3,0,3
02/05/2024 02:00,,,,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,0,0,6,4,2,0,,1,0,1,10,0,10
02/05/2024 03:00,,,,2,1,1,2,1,1,,,,0,0,0,0,0,0,0,0,0,2,2,0,0,,1,0,1,2,0,2
02/05/2024 04:00,,,,1,1,0,1,1,0,,,,0,0,0,1,1,0,2,2,0,7,1,6,0,,0,0,0,1,0,1
02/05/2024 05:00,,,,6,4,2,10,6,4,,,,0,0,0,2,2,0,2,2,0,33,6,27,0,,12,0,12,4,0,4
02/05/2024 06:00,,,,26,19,7,32,23,9,,,,0,0,0,8,8,0,7,7,0,127,29,98,0,,27,0,27,11,0,11
